Ticket_ID,Customer_Age,Customer_Gender,Product_Purchased,Ticket_Type,Ticket_Status,Ticket_Priority,Ticket_Channel,Ticket_Creation_Date,First_Response_Time,Time_to_Resolution,Customer_Satisfaction_Rating
7186,24,Female,HP Pavilion,Cancellation request,Pending Customer Response,Critical,Email,5/31/23 6:18 AM,6/1/23 6:18 AM,,
7187,19,Other,Bose SoundLink Speaker,Product inquiry,Pending Customer Response,High,Phone,5/31/23 7:08 PM,6/1/23 7:08 PM,,
7188,46,Female,Dell XPS,Technical issue,Open,Medium,Social media,,,,
7189,54,Other,Nikon D,Technical issue,Closed,High,Chat,5/31/23 2:52 AM,6/1/23 2:52 AM,6/1/23 9:41 PM,2
7190,55,Male,Canon DSLR Camera,Technical issue,Closed,Critical,Social media,5/31/23 3:41 PM,6/1/23 3:41 PM,6/1/23 7:30 AM,3
7191,62,Female,PlayStation,Technical issue,Pending Customer Response,Low,Social media,5/31/23 11:50 PM,6/1/23 11:50 PM,,
7192,28,Female,Google Nest,Refund request,Pending Customer Response,Medium,Chat,5/31/23 9:35 PM,6/1/23 9:35 PM,,
7193,70,Male,iPhone,Refund request,Closed,Medium,Chat,5/31/23 2:08 PM,6/1/23 2:08 PM,6/1/23 4:30 AM,1
7194,29,Female,HP Pavilion,Technical issue,Open,High,Chat,,,,
7195,31,Male,Xbox,Billing inquiry,Closed,Critical,Chat,6/1/23 12:02 AM,6/2/23 12:02 AM,6/1/23 5:35 PM,3
7196,40,Other,Philips Hue Lights,Cancellation request,Pending Customer Response,Low,Chat,5/31/23 4:34 AM,6/1/23 4:34 AM,,
7197,52,Other,Dyson Vacuum Cleaner,Technical issue,Closed,Critical,Phone,5/31/23 7:36 AM,6/1/23 7:36 AM,6/1/23 4:13 AM,1
7198,30,Female,GoPro Action Camera,Cancellation request,Closed,Medium,Email,5/31/23 6:39 PM,6/1/23 6:39 PM,6/1/23 11:43 PM,1
7199,25,Female,Philips Hue Lights,Product inquiry,Open,Critical,Email,,,,
7200,61,Female,Apple AirPods,Cancellation request,Closed,Critical,Social media,5/31/23 1:25 PM,6/1/23 1:25 PM,6/1/23 2:49 PM,3
7201,53,Male,iPhone,Product inquiry,Open,Medium,Email,,,,
7202,56,Other,GoPro Hero,Billing inquiry,Closed,Critical,Chat,5/31/23 11:24 PM,6/1/23 11:24 PM,6/1/23 10:04 AM,1
7203,69,Female,Amazon Echo,Technical issue,Pending Customer Response,Critical,Email,5/31/23 6:56 AM,6/1/23 6:56 AM,,
7204,22,Other,Roomba Robot Vacuum,Refund request,Closed,Medium,Email,5/31/23 7:23 PM,6/1/23 7:23 PM,6/1/23 10:27 PM,3
7205,46,Male,HP Pavilion,Billing inquiry,Open,Critical,Phone,,,,
7206,55,Other,Sony 4K HDR TV,Product inquiry,Pending Customer Response,Low,Phone,5/31/23 6:20 AM,6/1/23 6:20 AM,,
7207,37,Female,GoPro Action Camera,Cancellation request,Pending Customer Response,Critical,Email,5/31/23 12:43 PM,6/1/23 12:43 PM,,
7208,42,Other,PlayStation,Billing inquiry,Pending Customer Response,Medium,Phone,6/1/23 12:04 AM,6/2/23 12:04 AM,,
7209,32,Other,Amazon Kindle,Refund request,Closed,Low,Email,5/31/23 3:16 PM,6/1/23 3:16 PM,6/1/23 3:37 PM,5
7210,58,Female,Nest Thermostat,Cancellation request,Open,Critical,Email,,,,
7211,53,Female,Xbox,Cancellation request,Pending Customer Response,Low,Chat,5/31/23 11:39 PM,6/1/23 11:39 PM,,
7212,33,Male,Samsung Soundbar,Billing inquiry,Open,High,Social media,,,,
7213,38,Male,GoPro Hero,Billing inquiry,Pending Customer Response,Critical,Chat,5/31/23 6:27 PM,6/1/23 6:27 PM,,
7214,45,Female,Canon DSLR Camera,Technical issue,Pending Customer Response,High,Phone,5/31/23 8:11 AM,6/1/23 8:11 AM,,
7215,67,Other,Autodesk AutoCAD,Product inquiry,Closed,Low,Chat,5/31/23 3:38 AM,6/1/23 3:38 AM,6/1/23 9:58 PM,4
7216,56,Male,Apple AirPods,Refund request,Open,Low,Email,,,,
7217,51,Other,Dyson Vacuum Cleaner,Technical issue,Closed,Low,Social media,5/31/23 5:00 PM,6/1/23 5:00 PM,6/1/23 6:15 PM,5
7218,40,Other,Nintendo Switch,Product inquiry,Pending Customer Response,Low,Email,5/31/23 3:33 PM,6/1/23 3:33 PM,,
7219,27,Other,Philips Hue Lights,Technical issue,Pending Customer Response,Low,Email,5/31/23 11:07 AM,6/1/23 11:07 AM,,
7220,20,Other,Amazon Echo,Product inquiry,Closed,Low,Social media,5/31/23 2:44 PM,6/1/23 2:44 PM,6/1/23 3:32 PM,1
7221,62,Other,Roomba Robot Vacuum,Refund request,Closed,Low,Phone,5/31/23 8:04 AM,6/1/23 8:04 AM,6/1/23 12:23 PM,4
7222,69,Male,Canon DSLR Camera,Product inquiry,Open,High,Phone,,,,
7223,21,Male,Apple AirPods,Billing inquiry,Closed,Critical,Chat,5/31/23 9:28 AM,6/1/23 9:28 AM,6/1/23 3:27 PM,2
7224,45,Male,Microsoft Office,Billing inquiry,Open,Low,Phone,,,,
7225,55,Other,Amazon Kindle,Cancellation request,Open,Critical,Chat,,,,
7226,40,Other,Adobe Photoshop,Cancellation request,Open,Low,Email,,,,
7227,63,Male,Amazon Kindle,Product inquiry,Pending Customer Response,High,Phone,5/31/23 3:20 PM,6/1/23 3:20 PM,,
7228,29,Female,iPhone,Cancellation request,Open,High,Social media,,,,
7229,65,Other,HP Pavilion,Product inquiry,Open,High,Social media,,,,
7230,63,Male,Sony Xperia,Product inquiry,Open,High,Social media,,,,
7231,40,Other,LG OLED,Product inquiry,Open,Medium,Email,,,,
7232,36,Other,Microsoft Surface,Refund request,Pending Customer Response,High,Social media,5/31/23 6:39 AM,6/1/23 6:39 AM,,
7233,26,Male,Xbox,Product inquiry,Open,Medium,Email,,,,
7234,28,Other,Amazon Echo,Product inquiry,Pending Customer Response,High,Email,5/31/23 10:21 PM,6/1/23 10:21 PM,,
7235,54,Female,Roomba Robot Vacuum,Technical issue,Open,Medium,Chat,,,,
7236,19,Other,Sony 4K HDR TV,Cancellation request,Open,Low,Phone,,,,
7237,61,Male,GoPro Hero,Product inquiry,Closed,Critical,Phone,5/31/23 10:33 AM,6/1/23 10:33 AM,6/1/23 4:36 PM,5
7238,23,Female,GoPro Hero,Refund request,Pending Customer Response,High,Social media,5/31/23 7:48 AM,6/1/23 7:48 AM,,
7239,30,Other,Bose QuietComfort,Billing inquiry,Closed,Medium,Social media,5/31/23 2:27 AM,6/1/23 2:27 AM,6/1/23 7:28 AM,4
7240,22,Other,Samsung Galaxy,Product inquiry,Open,High,Social media,,,,
7241,24,Female,Google Pixel,Cancellation request,Closed,Critical,Social media,5/31/23 11:07 PM,6/1/23 11:07 PM,6/1/23 2:43 PM,5
7242,33,Female,Lenovo ThinkPad,Cancellation request,Open,High,Social media,,,,
7243,65,Female,Nintendo Switch,Cancellation request,Pending Customer Response,Medium,Email,5/31/23 8:20 PM,6/1/23 8:20 PM,,
7244,21,Male,LG OLED,Cancellation request,Pending Customer Response,Critical,Social media,5/31/23 10:26 AM,6/1/23 10:26 AM,,
7245,57,Female,LG OLED,Product inquiry,Closed,Critical,Social media,5/31/23 4:51 AM,6/1/23 4:51 AM,6/1/23 4:46 AM,2
7246,21,Other,Samsung Galaxy,Cancellation request,Pending Customer Response,Medium,Social media,5/31/23 5:06 PM,6/1/23 5:06 PM,,
7247,68,Other,Dell XPS,Billing inquiry,Open,Critical,Social media,,,,
7248,54,Female,MacBook Pro,Refund request,Pending Customer Response,Low,Email,5/31/23 3:42 AM,6/1/23 3:42 AM,,
7249,33,Other,iPhone,Refund request,Closed,Medium,Phone,5/31/23 7:07 PM,6/1/23 7:07 PM,6/1/23 7:15 AM,4
7250,68,Female,Roomba Robot Vacuum,Billing inquiry,Open,High,Phone,,,,
7251,32,Other,Roomba Robot Vacuum,Billing inquiry,Pending Customer Response,High,Social media,5/31/23 3:25 AM,6/1/23 3:25 AM,,
7252,36,Male,Autodesk AutoCAD,Cancellation request,Pending Customer Response,Critical,Email,5/31/23 9:54 AM,6/1/23 9:54 AM,,
7253,36,Other,Nikon D,Billing inquiry,Open,High,Phone,,,,
7254,27,Female,HP Pavilion,Product inquiry,Open,Medium,Chat,,,,
7255,33,Other,PlayStation,Technical issue,Open,Critical,Social media,,,,
7256,29,Male,Nintendo Switch,Product inquiry,Open,Critical,Phone,,,,
7257,30,Other,Adobe Photoshop,Billing inquiry,Open,Low,Social media,,,,
7258,42,Other,Adobe Photoshop,Cancellation request,Open,Medium,Social media,,,,
7259,30,Male,Philips Hue Lights,Billing inquiry,Open,Critical,Email,,,,
7260,39,Male,Xbox,Cancellation request,Open,High,Chat,,,,
7261,30,Female,Bose SoundLink Speaker,Billing inquiry,Pending Customer Response,High,Email,5/31/23 10:57 AM,6/1/23 10:57 AM,,
7262,58,Female,Amazon Echo,Billing inquiry,Pending Customer Response,Critical,Social media,6/1/23 12:01 AM,6/2/23 12:01 AM,,
7263,59,Other,LG Smart TV,Refund request,Open,High,Chat,,,,
7264,56,Male,Lenovo ThinkPad,Product inquiry,Closed,Critical,Phone,5/31/23 10:36 AM,6/1/23 10:36 AM,6/1/23 8:56 AM,2
7265,21,Female,Canon DSLR Camera,Billing inquiry,Pending Customer Response,Low,Email,5/31/23 9:20 PM,6/1/23 9:20 PM,,
7266,52,Male,Bose QuietComfort,Technical issue,Closed,Critical,Phone,5/31/23 10:48 AM,6/1/23 10:48 AM,6/1/23 5:01 PM,3
7267,43,Other,Sony Xperia,Product inquiry,Pending Customer Response,Critical,Email,5/31/23 11:44 PM,6/1/23 11:44 PM,,
7268,30,Female,Autodesk AutoCAD,Billing inquiry,Pending Customer Response,Medium,Chat,5/31/23 8:20 PM,6/1/23 8:20 PM,,
7269,37,Female,LG Smart TV,Product inquiry,Pending Customer Response,High,Phone,5/31/23 12:12 PM,6/1/23 12:12 PM,,
7270,60,Female,MacBook Pro,Refund request,Pending Customer Response,Low,Phone,5/31/23 11:36 AM,6/1/23 11:36 AM,,
7271,47,Other,Nest Thermostat,Product inquiry,Pending Customer Response,High,Email,5/31/23 2:14 AM,6/1/23 2:14 AM,,
7272,46,Male,HP Pavilion,Product inquiry,Open,Medium,Chat,,,,
7273,29,Female,Garmin Forerunner,Cancellation request,Pending Customer Response,High,Social media,5/31/23 8:54 AM,6/1/23 8:54 AM,,
7274,52,Female,Philips Hue Lights,Refund request,Pending Customer Response,Low,Chat,5/31/23 7:17 PM,6/1/23 7:17 PM,,
7275,42,Female,Microsoft Office,Cancellation request,Pending Customer Response,Critical,Email,5/31/23 5:49 AM,6/1/23 5:49 AM,,
7276,19,Male,Lenovo ThinkPad,Billing inquiry,Pending Customer Response,Medium,Chat,5/31/23 8:02 PM,6/1/23 8:02 PM,,
7277,37,Female,Samsung Galaxy,Refund request,Pending Customer Response,Critical,Chat,5/31/23 8:25 PM,6/1/23 8:25 PM,,
7278,70,Other,Xbox,Cancellation request,Open,Low,Phone,,,,
7279,70,Female,Philips Hue Lights,Refund request,Pending Customer Response,Medium,Chat,5/31/23 2:49 PM,6/1/23 2:49 PM,,
7280,41,Male,Bose QuietComfort,Refund request,Closed,High,Chat,5/31/23 4:31 PM,6/1/23 4:31 PM,6/1/23 5:55 AM,1
7281,68,Other,Sony PlayStation,Cancellation request,Closed,High,Chat,5/31/23 3:24 AM,6/1/23 3:24 AM,6/1/23 10:23 PM,5
7282,63,Other,Microsoft Surface,Cancellation request,Open,Medium,Phone,,,,
7283,27,Other,GoPro Action Camera,Billing inquiry,Pending Customer Response,High,Chat,5/31/23 8:40 PM,6/1/23 8:40 PM,,
7284,54,Female,Sony Xperia,Billing inquiry,Open,Low,Social media,,,,
7285,39,Female,Google Pixel,Refund request,Closed,Medium,Chat,5/31/23 1:26 AM,6/1/23 1:26 AM,6/1/23 7:38 AM,5
7286,28,Female,Samsung Soundbar,Cancellation request,Open,Critical,Chat,,,,
7287,58,Male,Apple AirPods,Product inquiry,Pending Customer Response,Medium,Email,5/31/23 3:18 PM,6/1/23 3:18 PM,,
7288,19,Other,GoPro Hero,Refund request,Pending Customer Response,Critical,Email,5/31/23 6:52 AM,6/1/23 6:52 AM,,
7289,69,Female,GoPro Hero,Cancellation request,Pending Customer Response,Medium,Phone,5/31/23 3:39 PM,6/1/23 3:39 PM,,
7290,28,Female,Apple AirPods,Billing inquiry,Pending Customer Response,High,Social media,5/31/23 7:43 PM,6/1/23 7:43 PM,,
7291,31,Male,Microsoft Xbox Controller,Billing inquiry,Open,Medium,Chat,,,,
7292,46,Male,Microsoft Surface,Refund request,Pending Customer Response,Low,Social media,5/31/23 6:52 AM,6/1/23 6:52 AM,,
7293,43,Female,Microsoft Xbox Controller,Technical issue,Pending Customer Response,Critical,Chat,5/31/23 2:00 AM,6/1/23 2:00 AM,,
7294,23,Other,MacBook Pro,Billing inquiry,Open,Low,Social media,,,,
7295,62,Male,Sony 4K HDR TV,Product inquiry,Open,Medium,Chat,,,,
7296,47,Female,Dyson Vacuum Cleaner,Technical issue,Pending Customer Response,Critical,Social media,5/31/23 7:28 PM,6/1/23 7:28 PM,,
7297,22,Female,Dyson Vacuum Cleaner,Refund request,Closed,Medium,Chat,5/31/23 10:16 AM,6/1/23 10:16 AM,6/1/23 2:24 PM,1
7298,22,Male,Fitbit Charge,Billing inquiry,Open,High,Email,,,,
7299,70,Male,Microsoft Office,Cancellation request,Open,High,Chat,,,,
7300,27,Female,Garmin Forerunner,Refund request,Closed,Low,Email,5/31/23 4:57 PM,6/1/23 4:57 PM,6/1/23 7:44 AM,4
7301,32,Male,GoPro Action Camera,Product inquiry,Pending Customer Response,High,Phone,5/31/23 11:17 PM,6/1/23 11:17 PM,,
7302,70,Other,GoPro Hero,Technical issue,Closed,Critical,Email,5/31/23 12:36 PM,6/1/23 12:36 PM,6/1/23 5:36 AM,4
7303,55,Other,HP Pavilion,Billing inquiry,Closed,Medium,Phone,6/1/23 12:30 AM,6/2/23 12:30 AM,6/2/23 12:00 AM,1
7304,52,Other,LG Washing Machine,Product inquiry,Pending Customer Response,High,Email,5/31/23 3:07 AM,6/1/23 3:07 AM,,
7305,46,Male,Microsoft Surface,Refund request,Pending Customer Response,Medium,Chat,5/31/23 10:59 PM,6/1/23 10:59 PM,,
7306,27,Male,Philips Hue Lights,Cancellation request,Open,High,Social media,,,,
7307,68,Other,Sony PlayStation,Billing inquiry,Open,Low,Social media,,,,
7308,30,Male,Nest Thermostat,Cancellation request,Pending Customer Response,Critical,Phone,5/31/23 8:25 PM,6/1/23 8:25 PM,,
7309,19,Male,Bose QuietComfort,Product inquiry,Pending Customer Response,High,Chat,5/31/23 2:26 AM,6/1/23 2:26 AM,,
7310,55,Male,Dyson Vacuum Cleaner,Cancellation request,Closed,Low,Social media,5/31/23 10:08 PM,6/1/23 10:08 PM,6/1/23 9:35 PM,4
7311,70,Male,Nikon D,Cancellation request,Pending Customer Response,Low,Email,6/1/23 12:14 AM,6/2/23 12:14 AM,,
7312,30,Female,Nest Thermostat,Cancellation request,Pending Customer Response,Medium,Chat,5/31/23 3:21 AM,6/1/23 3:21 AM,,
7313,28,Male,Nintendo Switch,Billing inquiry,Open,Low,Email,,,,
7314,54,Other,Nikon D,Product inquiry,Pending Customer Response,Critical,Chat,5/31/23 11:52 PM,6/1/23 11:52 PM,,
7315,19,Female,Samsung Galaxy,Refund request,Closed,Medium,Chat,5/31/23 11:10 AM,6/1/23 11:10 AM,6/1/23 11:56 PM,3
7316,23,Other,Nintendo Switch,Refund request,Pending Customer Response,Low,Email,5/31/23 11:40 PM,6/1/23 11:40 PM,,
7317,57,Female,Apple AirPods,Product inquiry,Pending Customer Response,Critical,Email,5/31/23 11:44 PM,6/1/23 11:44 PM,,
7318,38,Female,Microsoft Surface,Product inquiry,Closed,High,Phone,5/31/23 8:14 AM,6/1/23 8:14 AM,6/1/23 1:36 PM,1
7319,39,Other,GoPro Hero,Product inquiry,Closed,Critical,Phone,5/31/23 7:37 AM,6/1/23 7:37 AM,6/1/23 9:01 PM,2
7320,69,Male,Adobe Photoshop,Refund request,Closed,High,Social media,5/31/23 5:15 AM,6/1/23 5:15 AM,6/2/23 12:19 AM,4
7321,53,Male,Google Nest,Product inquiry,Open,Low,Email,,,,
7322,64,Female,Sony Xperia,Refund request,Open,Low,Phone,,,,
7323,19,Male,Sony PlayStation,Billing inquiry,Pending Customer Response,Low,Chat,5/31/23 7:37 AM,6/1/23 7:37 AM,,
7324,49,Female,Microsoft Surface,Technical issue,Pending Customer Response,Medium,Email,5/31/23 8:06 PM,6/1/23 8:06 PM,,
7325,34,Male,Roomba Robot Vacuum,Technical issue,Closed,Low,Chat,5/31/23 9:02 AM,6/1/23 9:02 AM,6/1/23 6:54 AM,4
7326,38,Other,LG Smart TV,Product inquiry,Closed,Critical,Social media,5/31/23 10:36 PM,6/1/23 10:36 PM,6/1/23 1:07 PM,2
7327,70,Male,Dyson Vacuum Cleaner,Cancellation request,Closed,Critical,Email,5/31/23 6:31 PM,6/1/23 6:31 PM,6/1/23 8:08 AM,4
7328,42,Male,PlayStation,Billing inquiry,Closed,Critical,Email,5/31/23 2:53 AM,6/1/23 2:53 AM,6/1/23 4:42 AM,1
7329,57,Other,Microsoft Office,Technical issue,Closed,Low,Email,5/31/23 2:01 PM,6/1/23 2:01 PM,6/1/23 7:30 PM,1
7330,18,Male,Dell XPS,Cancellation request,Pending Customer Response,Critical,Email,5/31/23 4:38 PM,6/1/23 4:38 PM,,
7331,68,Female,Samsung Soundbar,Billing inquiry,Closed,Critical,Phone,5/31/23 3:05 PM,6/1/23 3:05 PM,6/1/23 11:07 AM,2
7332,47,Male,GoPro Hero,Billing inquiry,Closed,Low,Social media,5/31/23 6:46 AM,6/1/23 6:46 AM,6/1/23 11:29 PM,2
7333,37,Other,Microsoft Surface,Refund request,Closed,Critical,Email,5/31/23 3:58 PM,6/1/23 3:58 PM,6/1/23 3:17 AM,5
7334,61,Female,Dyson Vacuum Cleaner,Technical issue,Closed,Low,Chat,5/31/23 1:59 AM,6/1/23 1:59 AM,6/1/23 6:48 PM,3
7335,18,Female,LG Smart TV,Product inquiry,Closed,High,Phone,5/31/23 6:46 PM,6/1/23 6:46 PM,6/1/23 7:02 PM,4
7336,32,Other,Nest Thermostat,Product inquiry,Open,Medium,Email,,,,
7337,30,Female,Bose QuietComfort,Billing inquiry,Pending Customer Response,Medium,Email,5/31/23 4:25 PM,6/1/23 4:25 PM,,
7338,63,Other,Nintendo Switch,Product inquiry,Open,Medium,Chat,,,,
7339,61,Other,Adobe Photoshop,Refund request,Pending Customer Response,Medium,Email,5/31/23 1:28 PM,6/1/23 1:28 PM,,
7340,27,Female,LG Smart TV,Cancellation request,Closed,Critical,Email,5/31/23 1:45 PM,6/1/23 1:45 PM,6/1/23 3:08 AM,3
7341,44,Other,Amazon Kindle,Technical issue,Closed,Low,Chat,5/31/23 11:51 AM,6/1/23 11:51 AM,6/1/23 8:40 AM,1
7342,19,Male,Canon DSLR Camera,Billing inquiry,Closed,Critical,Phone,5/31/23 6:16 AM,6/1/23 6:16 AM,6/1/23 3:38 AM,5
7343,70,Male,Canon DSLR Camera,Refund request,Closed,Low,Email,5/31/23 3:53 PM,6/1/23 3:53 PM,6/1/23 7:29 PM,5
7344,20,Other,Microsoft Surface,Technical issue,Open,High,Email,,,,
7345,18,Female,Fitbit Charge,Product inquiry,Pending Customer Response,Critical,Email,5/31/23 11:39 AM,6/1/23 11:39 AM,,
7346,35,Other,Bose QuietComfort,Product inquiry,Pending Customer Response,High,Chat,5/31/23 3:39 AM,6/1/23 3:39 AM,,
7347,43,Male,Apple AirPods,Refund request,Open,Critical,Chat,,,,
7348,57,Female,GoPro Hero,Technical issue,Pending Customer Response,Critical,Social media,5/31/23 1:09 AM,6/1/23 1:09 AM,,
7349,25,Female,Nintendo Switch Pro Controller,Product inquiry,Open,High,Chat,,,,
7350,27,Male,Microsoft Xbox Controller,Billing inquiry,Closed,High,Phone,5/31/23 2:03 PM,6/1/23 2:03 PM,6/1/23 4:12 PM,5
7351,57,Other,Sony Xperia,Billing inquiry,Closed,High,Social media,5/31/23 6:50 AM,6/1/23 6:50 AM,6/1/23 9:26 AM,4
7352,57,Other,Bose QuietComfort,Product inquiry,Pending Customer Response,Medium,Chat,5/31/23 7:59 PM,6/1/23 7:59 PM,,
7353,63,Male,Nintendo Switch Pro Controller,Cancellation request,Open,Low,Phone,,,,
7354,38,Female,Nest Thermostat,Refund request,Pending Customer Response,Medium,Phone,5/31/23 9:29 PM,6/1/23 9:29 PM,,
7355,31,Female,Lenovo ThinkPad,Product inquiry,Open,High,Email,,,,
7356,51,Male,Sony 4K HDR TV,Billing inquiry,Open,Low,Chat,,,,
7357,59,Female,Roomba Robot Vacuum,Billing inquiry,Closed,Low,Social media,5/31/23 1:19 PM,6/1/23 1:19 PM,6/1/23 8:53 AM,5
7358,40,Other,Microsoft Office,Product inquiry,Open,High,Social media,,,,
7359,59,Male,Microsoft Surface,Billing inquiry,Closed,Medium,Phone,5/31/23 7:56 PM,6/1/23 7:56 PM,6/1/23 1:00 AM,1
7360,19,Male,Nintendo Switch Pro Controller,Cancellation request,Closed,Low,Email,5/31/23 3:30 AM,6/1/23 3:30 AM,6/1/23 5:37 AM,3
7361,43,Other,LG Smart TV,Cancellation request,Pending Customer Response,Low,Social media,5/31/23 7:51 AM,6/1/23 7:51 AM,,
7362,61,Male,Amazon Echo,Refund request,Open,Low,Phone,,,,
7363,24,Female,Sony PlayStation,Cancellation request,Open,Low,Chat,,,,
7364,66,Female,PlayStation,Refund request,Open,High,Chat,,,,
7365,32,Other,GoPro Hero,Refund request,Pending Customer Response,Low,Email,5/31/23 7:20 PM,6/1/23 7:20 PM,,
7366,62,Female,iPhone,Billing inquiry,Closed,Critical,Phone,5/31/23 6:37 PM,6/1/23 6:37 PM,6/1/23 3:39 AM,1
7367,63,Female,Google Nest,Refund request,Pending Customer Response,Medium,Social media,5/31/23 9:18 PM,6/1/23 9:18 PM,,
7368,51,Other,Xbox,Technical issue,Pending Customer Response,Critical,Chat,5/31/23 2:51 PM,6/1/23 2:51 PM,,
7369,66,Male,GoPro Action Camera,Cancellation request,Open,Low,Social media,,,,
7370,44,Other,Fitbit Charge,Refund request,Open,High,Phone,,,,
7371,20,Other,Nikon D,Cancellation request,Closed,Low,Social media,5/31/23 6:47 PM,6/1/23 6:47 PM,6/1/23 1:05 AM,5
7372,37,Male,Samsung Soundbar,Refund request,Closed,Critical,Social media,5/31/23 10:11 PM,6/1/23 10:11 PM,6/1/23 9:35 AM,5
7373,70,Male,Apple AirPods,Product inquiry,Open,Critical,Email,,,,
7374,38,Male,Sony PlayStation,Refund request,Closed,High,Email,5/31/23 7:03 PM,6/1/23 7:03 PM,6/1/23 2:12 AM,5
7375,47,Female,Philips Hue Lights,Cancellation request,Closed,Low,Social media,5/31/23 9:40 PM,6/1/23 9:40 PM,6/1/23 4:58 PM,1
7376,26,Other,Microsoft Office,Billing inquiry,Pending Customer Response,Low,Chat,5/31/23 12:39 AM,6/1/23 12:39 AM,,
7377,23,Female,Sony Xperia,Cancellation request,Open,Medium,Social media,,,,
7378,53,Male,GoPro Action Camera,Refund request,Closed,Critical,Chat,5/31/23 7:35 AM,6/1/23 7:35 AM,6/1/23 4:19 AM,4
7379,30,Male,HP Pavilion,Billing inquiry,Pending Customer Response,Medium,Phone,5/31/23 4:27 AM,6/1/23 4:27 AM,,
7380,68,Male,Canon EOS,Product inquiry,Pending Customer Response,Medium,Phone,5/31/23 10:45 AM,6/1/23 10:45 AM,,
7381,59,Female,Microsoft Surface,Billing inquiry,Open,High,Phone,,,,
7382,62,Female,Nintendo Switch,Cancellation request,Pending Customer Response,Critical,Phone,5/31/23 10:43 AM,6/1/23 10:43 AM,,
7383,46,Male,PlayStation,Technical issue,Pending Customer Response,Medium,Social media,5/31/23 11:35 AM,6/1/23 11:35 AM,,
7384,26,Male,LG Smart TV,Billing inquiry,Open,Medium,Phone,,,,
7385,48,Female,Garmin Forerunner,Technical issue,Pending Customer Response,High,Email,5/31/23 10:48 AM,6/1/23 10:48 AM,,
7386,19,Female,Microsoft Office,Technical issue,Open,Low,Phone,,,,
7387,26,Male,Roomba Robot Vacuum,Product inquiry,Closed,High,Email,5/31/23 5:42 AM,6/1/23 5:42 AM,6/1/23 12:39 AM,5
7388,42,Male,Microsoft Surface,Product inquiry,Closed,Medium,Chat,5/31/23 7:38 PM,6/1/23 7:38 PM,6/1/23 1:58 PM,3
7389,48,Other,Microsoft Surface,Billing inquiry,Closed,High,Email,5/31/23 4:15 AM,6/1/23 4:15 AM,6/1/23 1:28 PM,5
7390,44,Female,Roomba Robot Vacuum,Product inquiry,Closed,Critical,Chat,5/31/23 8:30 PM,6/1/23 8:30 PM,6/1/23 4:53 PM,4
7391,21,Other,Apple AirPods,Billing inquiry,Open,Medium,Phone,,,,
7392,38,Other,Dell XPS,Cancellation request,Pending Customer Response,Low,Phone,5/31/23 8:09 PM,6/1/23 8:09 PM,,
7393,30,Female,LG Washing Machine,Product inquiry,Closed,High,Email,5/31/23 6:30 AM,6/1/23 6:30 AM,6/1/23 12:56 AM,3
7394,29,Male,Bose SoundLink Speaker,Cancellation request,Closed,High,Email,5/31/23 8:06 AM,6/1/23 8:06 AM,6/1/23 5:52 PM,2
7395,31,Male,Garmin Forerunner,Cancellation request,Open,High,Chat,,,,
7396,60,Male,Bose SoundLink Speaker,Cancellation request,Pending Customer Response,Critical,Social media,5/31/23 11:10 PM,6/1/23 11:10 PM,,
